Log start on,2018-05-30 09:51:32
Feature,Magnetometer
Nodes,BM2V220 @30364D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),
30/05/2018 09:51:32.128,34,BM2V220 @30364D,38876,49FFB6FD26FE,-183,-586,-474,
30/05/2018 09:51:32.176,82,BM2V220 @30364D,38882,48FFB7FD28FE,-184,-585,-472,
30/05/2018 09:51:32.225,131,BM2V220 @30364D,38888,4CFFB7FD25FE,-180,-585,-475,
30/05/2018 09:51:32.274,180,BM2V220 @30364D,38894,49FFB7FD1FFE,-183,-585,-481,
30/05/2018 09:51:32.323,229,BM2V220 @30364D,38901,49FFBAFD26FE,-183,-582,-474,
30/05/2018 09:51:32.371,277,BM2V220 @30364D,38907,4FFFB4FD25FE,-177,-588,-475,
30/05/2018 09:51:32.420,326,BM2V220 @30364D,38913,52FFB9FD1FFE,-174,-583,-481,
30/05/2018 09:51:32.469,375,BM2V220 @30364D,38919,4FFFB9FD22FE,-177,-583,-478,
30/05/2018 09:51:32.524,430,BM2V220 @30364D,38926,46FFBCFD20FE,-186,-580,-480,
30/05/2018 09:51:32.616,522,BM2V220 @30364D,38932,45FFBCFD22FE,-187,-580,-478,
30/05/2018 09:51:32.664,570,BM2V220 @30364D,38938,43FFB7FD2BFE,-189,-585,-469,
30/05/2018 09:51:32.713,619,BM2V220 @30364D,38944,48FFBAFD1DFE,-184,-582,-483,
30/05/2018 09:51:32.761,667,BM2V220 @30364D,38951,46FFBDFD22FE,-186,-579,-478,
30/05/2018 09:51:32.810,716,BM2V220 @30364D,38957,49FFB6FD1DFE,-183,-586,-483,
30/05/2018 09:51:32.859,765,BM2V220 @30364D,38963,51FFC2FD20FE,-175,-574,-480,
30/05/2018 09:51:32.909,815,BM2V220 @30364D,38969,4EFFC0FD22FE,-178,-576,-478,
30/05/2018 09:51:32.956,862,BM2V220 @30364D,38976,4CFFB3FD25FE,-180,-589,-475,
30/05/2018 09:51:33.005,911,BM2V220 @30364D,38982,4BFFBCFD1FFE,-181,-580,-481,
30/05/2018 09:51:33.054,960,BM2V220 @30364D,38988,42FFB4FD1FFE,-190,-588,-481,
30/05/2018 09:51:33.103,1009,BM2V220 @30364D,38994,42FFB6FD25FE,-190,-586,-475,
30/05/2018 09:51:33.151,1057,BM2V220 @30364D,39001,49FFB1FD1FFE,-183,-591,-481,
30/05/2018 09:51:33.200,1106,BM2V220 @30364D,39007,4BFFB7FD28FE,-181,-585,-472,
30/05/2018 09:51:33.249,1155,BM2V220 @30364D,39013,4CFFB6FD26FE,-180,-586,-474,
30/05/2018 09:51:33.298,1204,BM2V220 @30364D,39019,42FFB7FD50FE,-190,-585,-432,
30/05/2018 09:51:33.347,1253,BM2V220 @30364D,39026,30FFB0FD86FE,-208,-592,-378,
30/05/2018 09:51:33.396,1302,BM2V220 @30364D,39032,12FFC5FD8FFE,-238,-571,-369,
30/05/2018 09:51:33.444,1350,BM2V220 @30364D,39038,FAFEBAFD7FFE,-262,-582,-385,
30/05/2018 09:51:33.493,1399,BM2V220 @30364D,39044,01FFB0FD61FE,-255,-592,-415,
30/05/2018 09:51:33.541,1447,BM2V220 @30364D,39051,0CFFA2FD3AFE,-244,-606,-454,
30/05/2018 09:51:33.590,1496,BM2V220 @30364D,39057,33FF8CFD02FE,-205,-628,-510,
30/05/2018 09:51:33.639,1545,BM2V220 @30364D,39063,61FF8CFDD5FD,-159,-628,-555,
30/05/2018 09:51:33.688,1594,BM2V220 @30364D,39069,97FF7DFDB9FD,-105,-643,-583,
30/05/2018 09:51:33.736,1642,BM2V220 @30364D,39076,CAFF77FDB9FD,-54,-649,-583,
30/05/2018 09:51:33.785,1691,BM2V220 @30364D,39082,E1FF84FDBAFD,-31,-636,-582,
30/05/2018 09:51:33.834,1740,BM2V220 @30364D,39088,A6FF81FDE9FD,-90,-639,-535,
30/05/2018 09:51:33.882,1788,BM2V220 @30364D,39094,69FF78FDFBFD,-151,-648,-517,
30/05/2018 09:51:33.931,1837,BM2V220 @30364D,39101,46FF7BFDF9FD,-186,-645,-519,
30/05/2018 09:51:33.980,1886,BM2V220 @30364D,39107,3CFF80FDF5FD,-196,-640,-523,
30/05/2018 09:51:34.029,1935,BM2V220 @30364D,39113,3FFF7DFDF5FD,-193,-643,-523,
30/05/2018 09:51:34.078,1984,BM2V220 @30364D,39119,43FF7DFDFEFD,-189,-643,-514,
30/05/2018 09:51:34.127,2033,BM2V220 @30364D,39126,45FF83FDF0FD,-187,-637,-528,
30/05/2018 09:51:34.176,2082,BM2V220 @30364D,39132,4BFF84FDF9FD,-181,-636,-519,
30/05/2018 09:51:34.224,2130,BM2V220 @30364D,39138,42FF8AFDF8FD,-190,-630,-520,
30/05/2018 09:51:34.273,2179,BM2V220 @30364D,39144,39FF87FDF2FD,-199,-633,-526,
30/05/2018 09:51:34.322,2228,BM2V220 @30364D,39151,42FF8AFDE4FD,-190,-630,-540,
30/05/2018 09:51:34.370,2276,BM2V220 @30364D,39157,39FF8DFDE9FD,-199,-627,-535,
30/05/2018 09:51:34.419,2325,BM2V220 @30364D,39163,42FF84FDFEFD,-190,-636,-514,
30/05/2018 09:51:34.468,2374,BM2V220 @30364D,39169,31FF75FD22FE,-207,-651,-478,
30/05/2018 09:51:34.566,2472,BM2V220 @30364D,39176,19FF6EFD76FE,-231,-658,-394,
30/05/2018 09:51:34.614,2520,BM2V220 @30364D,39182,FAFE8DFD0AFF,-262,-627,-246,
30/05/2018 09:51:34.663,2569,BM2V220 @30364D,39188,B2FEB9FD91FF,-334,-583,-111,
30/05/2018 09:51:34.712,2618,BM2V220 @30364D,39194,9BFEE3FDD2FF,-357,-541,-46,
30/05/2018 09:51:34.761,2667,BM2V220 @30364D,39201,8EFEE7FD99FF,-370,-537,-103,
30/05/2018 09:51:34.809,2715,BM2V220 @30364D,39207,65FEC8FD36FF,-411,-568,-202,
30/05/2018 09:51:34.858,2764,BM2V220 @30364D,39213,5BFE92FD97FE,-421,-622,-361,
30/05/2018 09:51:34.906,2812,BM2V220 @30364D,39219,83FE81FD20FE,-381,-639,-480,
30/05/2018 09:51:34.955,2861,BM2V220 @30364D,39226,FBFE96FDD1FD,-261,-618,-559,
30/05/2018 09:51:35.004,2910,BM2V220 @30364D,39232,ABFFBFFDC5FD,-85,-577,-571,
30/05/2018 09:51:35.053,2959,BM2V220 @30364D,39238,4000BDFDEDFD,64,-579,-531,
30/05/2018 09:51:35.101,3008,BM2V220 @30364D,39244,9A00B6FD0EFE,154,-586,-498,
30/05/2018 09:51:35.150,3056,BM2V220 @30364D,39251,9900DDFDE1FD,153,-547,-543,
30/05/2018 09:51:35.199,3105,BM2V220 @30364D,39257,4500E4FDF5FD,69,-540,-523,
30/05/2018 09:51:35.248,3154,BM2V220 @30364D,39263,1600EFFDF2FD,22,-529,-526,
30/05/2018 09:51:35.297,3203,BM2V220 @30364D,39269,F9FFF0FDF5FD,-7,-528,-523,
30/05/2018 09:51:35.345,3251,BM2V220 @30364D,39276,FFFFF3FDF9FD,-1,-525,-519,
30/05/2018 09:51:35.394,3300,BM2V220 @30364D,39282,0100FEFDE9FD,1,-514,-535,
30/05/2018 09:51:35.443,3349,BM2V220 @30364D,39288,FCFFEDFDF2FD,-4,-531,-526,
30/05/2018 09:51:35.492,3398,BM2V220 @30364D,39294,0300F8FDE6FD,3,-520,-538,
30/05/2018 09:51:35.540,3446,BM2V220 @30364D,39301,0A00F9FDECFD,10,-519,-532,
30/05/2018 09:51:35.589,3495,BM2V220 @30364D,39307,0400FCFDEAFD,4,-516,-534,
30/05/2018 09:51:35.688,3594,BM2V220 @30364D,39313,0400F5FDF2FD,4,-523,-526,
30/05/2018 09:51:35.688,3596,BM2V220 @30364D,39319,0600F3FDEFFD,6,-525,-529,
30/05/2018 09:51:35.735,3641,BM2V220 @30364D,39326,F1FFDEFD0BFE,-15,-546,-501,
30/05/2018 09:51:35.785,3691,BM2V220 @30364D,39332,E5FFDAFD2EFE,-27,-550,-466,
30/05/2018 09:51:35.833,3739,BM2V220 @30364D,39338,A2FFE1FDAFFE,-94,-543,-337,
30/05/2018 09:51:35.881,3787,BM2V220 @30364D,39344,40FF02FE13FF,-192,-510,-237,
30/05/2018 09:51:35.930,3836,BM2V220 @30364D,39351,07FF1AFE36FF,-249,-486,-202,
30/05/2018 09:51:35.979,3885,BM2V220 @30364D,39357,F2FE23FE12FF,-270,-477,-238,
30/05/2018 09:51:36.028,3934,BM2V220 @30364D,39363,E8FE0AFEE2FE,-280,-502,-286,
30/05/2018 09:51:36.077,3983,BM2V220 @30364D,39369,04FFE9FDB3FE,-252,-535,-333,
30/05/2018 09:51:36.125,4031,BM2V220 @30364D,39376,31FFE4FD8EFE,-207,-540,-370,
30/05/2018 09:51:36.185,4091,BM2V220 @30364D,39382,57FFCEFD44FE,-169,-562,-444,
30/05/2018 09:51:36.222,4128,BM2V220 @30364D,39388,69FFC0FDE0FD,-151,-576,-544,
30/05/2018 09:51:36.277,4183,BM2V220 @30364D,39394,C1FF7EFDF3FD,-63,-642,-525,
30/05/2018 09:51:36.320,4226,BM2V220 @30364D,39401,1500A5FDCFFD,21,-603,-561,
30/05/2018 09:51:36.369,4275,BM2V220 @30364D,39407,A9FFA4FDF6FD,-87,-604,-522,
30/05/2018 09:51:36.428,4334,BM2V220 @30364D,39413,66FFABFDFCFD,-154,-597,-516,
30/05/2018 09:51:37.052,4958,BM2V220 @30364D,39487,3CFFAAFDE0FE,-196,-598,-288,
30/05/2018 09:51:37.102,5008,BM2V220 @30364D,39493,C1FED1FD84FF,-319,-559,-124,
30/05/2018 09:51:37.149,5055,BM2V220 @30364D,39499,A9FEF0FDC3FF,-343,-528,-61,
30/05/2018 09:51:37.197,5103,BM2V220 @30364D,39505,B0FEF9FD7FFF,-336,-519,-129,
30/05/2018 09:51:37.246,5152,BM2V220 @30364D,39512,8CFEE9FD27FF,-372,-535,-217,
30/05/2018 09:51:37.345,5251,BM2V220 @30364D,39518,86FEC8FDBBFE,-378,-568,-325,
30/05/2018 09:51:37.347,5253,BM2V220 @30364D,39524,9AFEB3FD56FE,-358,-589,-426,
30/05/2018 09:51:37.393,5299,BM2V220 @30364D,39530,E0FEB0FDE3FD,-288,-592,-541,
30/05/2018 09:51:37.441,5347,BM2V220 @30364D,39537,42FFA7FD93FD,-190,-601,-621,
30/05/2018 09:51:37.490,5396,BM2V220 @30364D,39543,DCFF84FDB1FD,-36,-636,-591,
30/05/2018 09:51:37.539,5445,BM2V220 @30364D,39549,5B0089FD9FFD,91,-631,-609,
30/05/2018 09:51:37.587,5493,BM2V220 @30364D,39555,1C00A4FDA5FD,28,-604,-603,
30/05/2018 09:51:37.636,5542,BM2V220 @30364D,39562,BDFFB0FDB0FD,-67,-592,-592,
30/05/2018 09:51:37.685,5591,BM2V220 @30364D,39568,8DFFB6FDAAFD,-115,-586,-598,
30/05/2018 09:51:37.734,5640,BM2V220 @30364D,39574,8AFFB9FDA2FD,-118,-583,-606,
30/05/2018 09:51:37.783,5689,BM2V220 @30364D,39580,8AFFB1FDAAFD,-118,-591,-598,
30/05/2018 09:51:37.831,5737,BM2V220 @30364D,39587,8BFFC2FDA4FD,-117,-574,-604,
