Log start on,2018-05-30 09:51:32
Feature,Gyroscope
Nodes,BM2V220 @30364D, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
30/05/2018 09:52:00.550,28456,BM2V220 @30364D,42424,DFFF3A00E4FF,-3.3,5.8,-2.8,
30/05/2018 09:52:00.648,28554,BM2V220 @30364D,42437,FCFF1500FBFF,-0.4,2.1,-0.5,
30/05/2018 09:52:00.647,28553,BM2V220 @30364D,42430,DEFF3300E0FF,-3.4,5.1,-3.2,
30/05/2018 09:52:00.695,28601,BM2V220 @30364D,42443,E7FF2400EBFF,-2.5,3.6,-2.1,
30/05/2018 09:52:00.793,28699,BM2V220 @30364D,42455,F3FF2400F2FF,-1.3,3.6,-1.4,
30/05/2018 09:52:00.793,28699,BM2V220 @30364D,42449,F0FF2400F2FF,-1.6,3.6,-1.4,
30/05/2018 09:52:00.841,28747,BM2V220 @30364D,42462,1900FCFF1000,2.5,-0.4,1.6,
30/05/2018 09:52:00.939,28845,BM2V220 @30364D,42468,1300FCFF0E00,1.9,-0.4,1.4,
30/05/2018 09:52:00.940,28846,BM2V220 @30364D,42474,150000000B00,2.1,0.0,1.1,
30/05/2018 09:52:00.988,28894,BM2V220 @30364D,42480,2100FDFF0E00,3.3,-0.3,1.4,
30/05/2018 09:52:01.036,28942,BM2V220 @30364D,42487,EEFF2200F2FF,-1.8,3.4,-1.4,
30/05/2018 09:52:01.135,29041,BM2V220 @30364D,42499,07001300FAFF,0.7,1.9,-0.6,
30/05/2018 09:52:01.135,29041,BM2V220 @30364D,42493,FEFF1500FEFF,-0.2,2.1,-0.2,
30/05/2018 09:52:01.182,29088,BM2V220 @30364D,42505,F4FF1F00F5FF,-1.2,3.1,-1.1,
30/05/2018 09:52:01.281,29187,BM2V220 @30364D,42512,F6FF15000200,-1.0,2.1,0.2,
30/05/2018 09:52:01.281,29187,BM2V220 @30364D,42518,FAFF15000000,-0.6,2.1,0.0,
